COMMODITY,PRECO,QUANTIDADE
0314017,2949.4,3.0
0314017,5590.0,1.0
0314040,172.0,1.0
0314040,238.4,3.0
0314040,668.0,1.0
0314040,673.0,1.0
0314040,787.0,4.0
0314040,853.0,1.0
0314040,915.0,1.0
0314040,941.21,1.0
0314040,3750.0,1.0
0314040,4942.0,1.0
0314055,1487.0,1.0
0314130,12.0,150.0
0314130,37.97,2.0
03143,8.5,24.0
03143,102.0,2.0
03143,105.0,3.0
03143,204.06,1.0
03145,1.0,3496.2200000000003
03145,2.13,12.0
03145,2.22,48.0
03145,2.46,192.0
03145,2.56,36.0
03145,2.6,168.0
03145,2.63,120.0
03145,2.64,192.0
03145,2.72,150.0
03145,2.79,5712.0
03145,2.8,504.0
03145,2.83,2172.0
03145,2.86,120.0
03145,2.89,384.0
03145,2.92,600.0
03145,2.94,84.0
03145,2.96,384.0
03145,2.98,2964.0
03145,3.04,1968.0
03145,3.13,288.0
03145,3.18,24.0
03145,3.3,360.0
03145,3.38,1056.0
03145,3.46,144.0
03145,3.49,144.0
03145,3.54,36.0
03145,3.56,108.0
03145,3.67,24.0
03145,3.74,1776.0
03145,3.76,6224.0
03145,3.78,48.0
03145,3.8,96.0
03145,3.88,240.0
03145,3.9,96.0
03145,3.92,144.0
03145,4.0,48.0
03145,4.49,504.0
03145,5.03,84.0
03145,5.19,1128.0
03145,5.43,384.0
03145,5.44,24.0
03145,5.6,108.0
03145,5.69,36.0
03145,5.81,108.0
03145,5.88,24.0
03145,6.46,72.0
03145,7.4,288.0
03145,7.46,108.0
03145,7.8,72.0
03145,8.15,48.0
03145,9.45,12.0
03145,11.28,13.0
03145,12.59,13.0
03145,14.02,24.0
03145,15.16,24.0
03145,19.55,12.0
03145,20.58,24.0
03145,21.82,13.0
03145,23.16,12.0
03145,85.25,48.0
03145,92.03,1.0
03145,126.53,1.0
0314500,3.38,72.0
0314500,3.48,24.0
0314500,3.6,298.0
0314500,3.99,48.0
0314500,4.13,72.0
0314500,4.26,108.0
0314500,4.31,24.0
0314500,4.83,36.0
0314500,5.16,48.0
0314500,5.85,72.0
0314500,6.65,48.0
0314500,7.13,48.0
0314500,8.06,48.0
0314500,44.84,4.0
0314502,8.25,1.0
0314502,139.0,2.0
0314502,1062.0,1.0
0314508,2.31,108.0
0314508,2.44,96.0
0314512,21.98,12.0
0314513,1.0,427.04
0314528,156.56,15.0
0314528,2159.25,1.0
0314529,149.81,15.0
0314537,91.91,10.0
0314537,99.5,10.0
0314537,108.8,10.0
0314537,116.21,20.0
0314537,123.12,10.0
0314537,126.92,10.0
0314537,143.95,10.0
0314537,149.81,15.0
0314537,156.56,15.0
0314550,1311.09,1.0
0314900,101.12,32.0
03150,160.0,10.0
03150,310.0,40.0
03153,31.95,5.0
03153,298.0,10.0
0315320,2.7,375.0
0315320,690.0,2.0
0315330,21.05,45.0
03155,14.1,3.0
03155,20.65,1.0
03155,21.15,1.0
03155,47.0,2.0
03155,66.9,1.0
03155,92.93,1.0
03155,465.75,1.0
03155,537.13,1.0
03155,735.0,1.0
03155,999.0,1.0
03156,995.28,2.0
03156,2310.0,1.0
03156,2872.32,1.0
03156,4954.0,1.0
0315600,668.98,2.0
0315600,2339.96,2.0
03157,185.69,1.0
03158,58.9,60.0
0315810,154.0,1.0
03159,1.0,71.67
0315935,2396.0,2.0
0315936,24.75,3.0
0315936,45.73,2.0
0315961,2.66,4.0
0315961,16.15,4.0
0315961,198.54,2.0
03165,3443.5,1.0
0316532,1088.0,2.0
0316750,77.0,1.0
0316750,80.0,1.0
03169,35950.0,1.0
0316900,306.7,1.0
0316900,1335.28,1.0
0316902,2.85,120.0
0316902,3.01,504.0
03170,243.56,1.0
03170,32840.0,1.0
03172,1.0,7845.25
03174,575.0,1.0
0317400,575.0,1.0
03176,250.0,3.0
03176,746.0,1.0
03187,1.0,1951.75
03187,10.0,20.0
03187,110.0,1.0
03187,127.5,3.0
03187,144.5,1.0
03187,160.0,200.0
03187,1112.0,1.0
0318700,6890.0,2.0
0318700,35490.0,1.0
03189,19.78,3.0
03189,40.29,1.0
03189,51.37,60.0
0318900,446.96,1.0
03195,462.5,2.0
03195,931.25,2.0
0319540,246.46,1.0
0319645,17.65,9.0
0319645,83.25,5.0
0319645,92.17,5.0
0319645,234.2,1.0
0319645,247.52,1.0
0319645,390.0,1.0
03197,107.0,8.0
03197,109.0,8.0
03197,381.0,1.0
03197,558.0,1.0
0319700,0.7,1.0
0319700,1.0,2.0
0319700,1.1,1.0
0319700,1.3,1.0
0319700,1.4,1.0
0319700,2.3,1.0
0319700,4.2,1.0
0319700,5.1,1.0
0319700,8.1,1.0
0319700,14.0,1.0
0319700,15.0,1.0
0319700,15.5,1.0
0319700,16.6,4.0
0319700,23.0,1.0
0319700,29.17,1.0
0319700,35.7,1.0
0319700,57.2,1.0
0319700,76.0,1.0
0319700,84.6,1.0
0319700,91.0,2.0
0319700,106.0,0.5
0319700,246.0,1.0
0319700,410.0,1.0
0319700,592.7,1.0
03500,7.14,2.0
03500,7.155,24.0
03500,12.58,3.0
03500,14.65,1.0
03500,15.88,4.0
03500,16.4,24.0
03500,21.11,2.0
03500,30.0,4.0
03500,34.502,15.0
03500,34.51,25.0
03500,64.33,1.0
03500,104.15,1.0
03500,124.84,1.0
03500,1820.0,1.0
03500,9995.0,1.0
03500,44500.0,10.0
0350000,1050.0,1.0
03509,53.34,2.0
03509,1332.7,3.0
03522,7825.0,1.0
0352340,6140.0,1.0
03526,0.25,20.0
03526,0.38,4.0
03526,0.4,4.0
03526,0.53,20.0
03526,1.71,4.0
03526,2.42,400.0
03526,4.92,4.0
03526,14.59,2.0
03526,15.33,2.0
03526,15.96,100.0
03526,16.36,18.0
03526,16.83,34.0
03526,18.43,60.0
03526,24.4,328.0
03526,26.79,2.0
03526,30.56,328.0
03526,44.0,2.0
03526,73.4,2.0
03526,84.7,2.0
03526,85.99,2.0
03526,86.21,5.0
03526,158.31,3.0
03526,159.04,3.0
03526,168.43,2.0
03526,212.4,5.0
03526,325.6,1.0
03526,508.84,10.0
03526,751.0,4.0
03526,782.37,2.0
03526,873.97,3.0
03526,1015.05,1.0
03526,2515.0,4.0
03526,3899.0,1.0
03526,4054.9,1.0
03526,4359.0,4.0
03526,4979.0,3.0
03526,5060.5,5.0
03526,5190.5,6.0
03526,5200.0,1.0
03526,5577.55,2.0
03526,5672.37,1.0
03527,6.38,420.0
03527,11.15,180.0
03527,11.55,60.0
03527,16.65,300.0
03527,17.0,80.0
03527,20.0,20.0
03527,36.75,60.0
03527,39.18,30.0
03527,41.59,200.0
03527,112.0,2.0
03527,291.59,10.0
03527,478.72,42.0
03527,525.0,42.0
03527,664.06,15.0
0352759,7.37,30.0
0352759,752.16,4.0
0352760,31.5,24.0
0352760,39.15,10.0
03528,58899.0,1.0
03535,0.08,25.0
03535,0.22,10.0
03535,0.24,75.0
03535,0.55,25.0
03535,0.67,10.0
03535,0.7,3.0
03535,0.9,2.0
03535,1.39,10.0
03535,1.45,10.0
03535,1.57,10.0
03535,2.12,50.0
03535,2.32,8.0
03535,2.54,12.0
03535,2.69,8.0
03535,3.22,10.0
03535,3.38,2.0
03535,3.95,6.0
03535,4.17,3.0
03535,4.44,2.0
03535,4.98,2.0
03535,5.06,3.0
03535,5.39,52.0
03535,6.07,12.0
03535,6.52,25.0
03535,8.43,36.0
03535,8.65,53.0
03535,9.58,7.0
03535,9.7,9.0
03535,10.4,6.0
03535,10.46,10.0
03535,11.93,10.0
03535,14.75,6.0
03535,14.78,12.0
03535,15.52,12.0
03535,15.84,2.0
03535,17.71,6.0
03535,17.97,3.0
03535,18.13,8.0
03535,21.56,1.0
03535,25.3,1.0
03535,25.81,15.0
03535,26.01,2.0
03535,26.87,6.0
03535,29.0,6.0
03535,29.04,10.0
03535,29.3,8.0
03535,31.28,3.0
03535,33.97,6.0
03535,49.76,3.0
03535,74.21,2.0
03535,80.63,12.0
03535,113.83,1.0
03535,129.27,12.0
03535,139.93,2.0
03535,160.02,12.0
03535,161.27,3.0
03535,174.24,6.0
03535,187.6,1.0
03535,196.11,1.0
03535,253.88,1.0
03535,272.94,3.0
03535,369.639,3.0
03535,500.04,3.0
03535,731.44,6.0
03535,1141.71,2.0
03535,1763.69,1.0
03535,2439.9,3.0
03535,4533.0,1.0
0353500,7382.36,2.0
0353500,8527.97,1.0
03545,162.0,2.0
03545,200.0,1.0
03545,1195.0,2.0
03545,2976.0,2.0
03545,3000.0,1.0
03545,3126.0,2.0
03545,8995.0,1.0
03545,8996.25,1.0
03545,12950.0,2.0
03545,15484.5,1.0
03565,2300.0,1.0
03565,8400.0,1.0
03567,81.0,10.0
0356700,23.0,1.0
0356700,28.0,1.0
03575,440.0,2.0
03575,3995.0,2.0
03575,10523.0,2.0
0357570,13090.47,1.0
03581,6130.0,1.0
03581,7825.0,1.0
03581,142060.0,1.0
03581,245079.0,1.0
03596,2184.005,2.0
03596,2999.0,1.0
03596,7253.97,3.0
03596,18999.0,1.0
03596,35984.88,1.0
03700,95.0,6.0
0372321,25.0,80.0
0372321,197.5,1.0
0372321,2500.0,1.0
0372321,5160.0,1.0
0372321,10400.0,1.0
03743,26.5,250.0
03743,51.5,145.0
03743,101.5,30.0
0374300,1.0,195.65
03752,0.135,5000.0
03752,0.15,5000.0
03752,0.25,5000.0
03752,0.3,500.0
03752,0.37,2000.0
03752,0.52,1250.0
03752,0.54,5000.0
03752,0.67,500.0
03752,0.71,5000.0
03752,0.88,500.0
03752,1.18,3500.0
03752,1.21,1900.0
03752,1.32,500.0
03752,1.33954,1000.0
03752,2.05695,1000.0
03752,2.25,500.0
03752,2.35,288.0
03752,2.39,500.0
03752,2.85,100.0
03752,3.15,1000.0
03752,3.19,2000.0
03752,3.2747,1500.0
03752,3.93,300.0
03752,4.26,250.0
03752,5.8,735.0
03752,7.08,100.0
03752,7.45,144.0
03752,13.95,27.0
03752,35.0,2.0
03752,64.96,1.0
03752,850.0,1.0
03752,2765.04,1.0
03752,4653.0,1.0
0375200,1.071,5000.0
03778,0.035,10000.0
03778,0.04,20000.0
03778,0.07,2000.0
03778,0.08816,20000.0
03778,0.09,5000.0
03778,0.11,5000.0
03778,0.115,5000.0
03778,0.12,2500.0
03778,0.129,20000.0
03778,0.13,10000.0
03778,0.135,5000.0
03778,0.14,15000.0
03778,0.15,6000.0
03778,0.155,31000.0
03778,0.157,30000.0
03778,0.1586,5000.0
03778,0.16,15000.0
03778,0.162,5000.0
03778,0.165,2500.0
03778,0.1692,3000.0
03778,0.17,2500.0
03778,0.172,20000.0
03778,0.18,2500.0
03778,0.181,30000.0
03778,0.19,5000.0
03778,0.2,2500.0
03778,0.21,12250.0
03778,0.22,37500.0
03778,0.23,8076.0
03778,0.24,8000.0
03778,0.25,500.0
03778,0.252,20000.0
03778,0.26,2641.0
03778,0.27,2592.0
03778,0.275,2500.0
03778,0.279,5000.0
03778,0.28,6000.0
03778,0.29,5000.0
03778,0.297,2000.0
03778,0.31,17500.0
03778,0.314,5000.0
03778,0.323,4983.0
03778,0.3267,2000.0
03778,0.345,1000.0
03778,0.35,2000.0
03778,0.36,3500.0
03778,0.38,3300.0
03778,0.39,21250.0
03778,0.39168,500.0
03778,0.4,12000.0
03778,0.41,5500.0
03778,0.412,5000.0
03778,0.42,3500.0
03778,0.425,2000.0
03778,0.43,5000.0
03778,0.43384,500.0
03778,0.47,1000.0
03778,0.48,7000.0
03778,0.49,2500.0
03778,0.513,300.0
03778,0.52,500.0
03778,0.52624,500.0
03778,0.54,6500.0
03778,0.5427,5000.0
03778,0.56,600.0
03778,0.58,5000.0
03778,0.59,1000.0
03778,0.6,5500.0
03778,0.605,5000.0
03778,0.61,4100.0
03778,0.616,500.0
03778,0.62,600.0
03778,0.624,500.0
03778,0.629,250.0
03778,0.6485,250.0
03778,0.65,2200.0
03778,0.68,300.0
03778,0.7,1500.0
03778,0.71,1500.0
03778,0.72,2500.0
03778,0.73,5500.0
03778,0.748,5000.0
03778,0.75,5000.0
03778,0.76,1000.0
03778,0.78,1000.0
03778,0.79,2500.0
03778,0.793,500.0
03778,0.799,250.0
03778,0.8,3500.0
03778,0.802,2500.0
03778,0.83,20000.0
03778,0.84,500.0
03778,0.85,7750.0
03778,0.86,1000.0
03778,0.88,1375.0
03778,0.89,900.0
03778,0.9,500.0
03778,0.905,5000.0
03778,0.94,250.0
03778,0.95,500.0
03778,0.96,250.0
03778,0.97,2000.0
03778,1.0,27583.28
03778,1.01,300.0
03778,1.02,2500.0
03778,1.027,3000.0
03778,1.03,2500.0
03778,1.05,1000.0
03778,1.09,1750.0
03778,1.1,2500.0
03778,1.15,500.0
03778,1.17,4000.0
03778,1.18,2900.0
03778,1.19,6200.0
03778,1.1929,300.0
03778,1.2,2250.0
03778,1.21,1300.0
03778,1.22,1600.0
03778,1.26,2500.0
03778,1.27,1000.0
03778,1.28,500.0
03778,1.29,2350.0
03778,1.2935,250.0
03778,1.31,2220.0
03778,1.33,500.0
03778,1.35,1840.0
03778,1.36,6000.0
03778,1.37,1000.0
03778,1.38,1000.0
03778,1.43,600.0
03778,1.48,1500.0
03778,1.49,1216.0
03778,1.5,1850.0
03778,1.55,1700.0
03778,1.57,200.0
03778,1.59,800.0
03778,1.61,500.0
03778,1.65,500.0
03778,1.66,3300.0
03778,1.67,300.0
03778,1.7,810.0
03778,1.72,900.0
03778,1.75,500.0
03778,1.81,650.0
03778,1.84,257.0
03778,1.85,250.0
03778,1.87,750.0
03778,1.88,650.0
03778,1.89,300.0
03778,1.9,375.0
03778,1.98,500.0
03778,1.99,1150.0
03778,2.03,750.0
03778,2.11,1000.0
03778,2.13,500.0
03778,2.15,500.0
03778,2.2,500.0
03778,2.21,500.0
03778,2.22,1200.0
03778,2.24,500.0
03778,2.25,250.0
03778,2.2534,1500.0
03778,2.28,1250.0
03778,2.36,1500.0
03778,2.4,4.0
03778,2.45,250.0
03778,2.69,300.0
03778,2.79,150.0
03778,2.85,1000.0
03778,2.86,500.0
03778,2.88,288.0
03778,2.89,1000.0
03778,2.9,250.0
03778,2.91,375.0
03778,3.06,250.0
03778,3.09,500.0
03778,3.19,100.0
03778,3.26,200.0
03778,3.43,150.0
03778,3.47,250.0
03778,3.49,250.0
03778,3.5,200.0
03778,3.56,175.0
03778,3.79,372.0
03778,3.8,3000.0
03778,3.83,200.0
03778,3.85,500.0
03778,4.0,450.0
03778,4.465,1800.0
03778,4.65,1000.0
03778,4.89,600.0
03778,4.98,400.0
03778,4.99,2500.0
03778,5.04,600.0
03778,5.15,300.0
03778,5.19,500.0
03778,5.25,6.0
03778,5.28,500.0
03778,5.44,500.0
03778,5.49,600.0
03778,5.55,150.0
03778,5.68,500.0
03778,5.73,215.0
03778,5.75,100.0
03778,5.94,200.0
03778,6.2,200.0
03778,6.75,5000.0
03778,6.89,250.0
03778,6.93,250.0
03778,7.08,100.0
03778,7.12,150.0
03778,7.15,100.0
03778,7.49,200.0
03778,7.5,150.0
03778,7.64,375.0
03778,7.66,200.0
03778,7.9,100.0
03778,8.45,390.0
03778,8.51,100.0
03778,8.69,100.0
03778,8.9,100.0
03778,10.15,100.0
03778,10.34,500.0
03778,10.39,315.0
03778,10.4,265.0
03778,10.64,100.0
03778,11.5,650.0
03778,12.25,650.0
03778,13.25,50.0
03778,13.58,48.0
03778,13.99,25.0
03778,15.0,2.0
03778,15.5,50.0
03778,16.0,4.0
03778,17.0,29.0
03778,17.5,45.0
03778,17.69,24.0
03778,18.43,368.0
03778,19.0,8.0
03778,21.0,2.0
03778,23.08,65.0
03778,25.0,284.0
03778,25.08,65.0
03778,32.0,1.0
03778,40.0,1.0
03778,50.0,1.0
03778,52.65,10.0
03778,70.0,1.0
03778,77.6,1.0
03778,87.0,1.0
03778,202.0,2.0
03778,244.0,2.0
03778,256.0,30.0
03778,280.0,1.0
03778,318.72,1.0
03778,498.0,1.0
03778,845.78,1.0
03778,1137.32,1.0
03778,2193.62,1.0
03778,2249.96,1.0
03778,2364.0,1.0
03778,2880.0,1.0
03778,4975.0,1.0
0377800,0.088,20000.0
0377800,0.1,10000.0
0377800,0.11,1000.0
0377800,0.119,10000.0
0377800,0.126,5000.0
0377800,0.14,20000.0
0377800,0.154,10000.0
0377800,0.19,1000.0
0377800,0.2,1000.0
0377800,0.23,5000.0
0377800,0.25,1000.0
0377800,0.26,1000.0
0377800,0.355,1000.0
0377800,0.39,5000.0
0377800,0.41,1500.0
0377800,0.54,600.0
0377800,0.55,1000.0
0377800,0.59,2500.0
0377800,0.61,1000.0
0377800,0.63,1000.0
0377800,0.65,2500.0
0377800,0.66,250.0
0377800,0.72,500.0
0377800,0.73,820.0
0377800,0.76,800.0
0377800,0.77,500.0
0377800,0.79,1300.0
0377800,0.8,2500.0
0377800,0.832,5000.0
0377800,0.87,2500.0
0377800,0.88,500.0
0377800,0.89,1000.0
0377800,0.9,500.0
0377800,0.94,1500.0
0377800,0.99,2500.0
0377800,1.02,500.0
0377800,1.03,1500.0
0377800,1.04,100.0
0377800,1.06,300.0
0377800,1.09,2500.0
0377800,1.1,300.0
0377800,1.16,150.0
0377800,1.23,5000.0
0377800,1.26,250.0
0377800,1.27,300.0
0377800,1.3,300.0
0377800,1.31,300.0
0377800,1.39,700.0
0377800,1.42,1000.0
0377800,1.43,300.0
0377800,1.44,500.0
0377800,1.47,500.0
0377800,1.49,200.0
0377800,1.63,500.0
0377800,1.69,200.0
0377800,1.7,735.0
0377800,1.95,150.0
0377800,2.24,396.0
0377800,2.61,250.0
0377800,2.67,449.0
0377800,2.7,1810.0
0377800,2.82,250.0
0377800,3.07,396.0
0377800,3.23,200.0
0377800,3.24,389.0
0377800,3.59,200.0
0377800,3.71,485.0
0377800,3.8,200.0
0377800,4.14,300.0
0377800,4.49,240.0
0377800,4.59,380.0
0377800,6.49,10.0
0377800,6.7,385.0
0377800,11.25,1.0
0377800,12.2,130.0
0377800,13.7,15.0
0377800,15.0,20.0
0377800,16.2,5.0
0377800,18.56,50.0
0377800,25.0,1.0
0377800,30.0,1.0
0377800,35.0,1.0
0377800,50.0,4.0
0377800,124.0,2.0
0377800,172.93,1.0
0377856,0.34,1000.0
0377856,1.15,500.0
0378420,1.0,156.0
0378420,85.0,6.0
0400300,9.99,1.0
0400300,24.99,1.0
0400300,25.99,1.0
0400300,33.99,1.0
0400300,39.99,1.0
0400300,64.99,4.0
0400300,129.99,1.0
0400300,299.99,4.0
0400300,349.95,2.0
0400300,729.99,4.0
0400300,799.99,2.0
0400300,829.99,4.0
0400300,1199.99,2.0
0400300,1376.99,1.0
0400351,24.47,1632.0
0400351,26.66,17.0
0400351,39.0,87.0
0400351,59.0,49.0
04004,650.0,2.0
04004,935.0,2.0
04008,1154.99,1.0
0400800,4392.69,1.0
04030,4500.0,1.0
04030,7850.0,2.0
04030,8350.0,1.0
04030,8850.0,4.0
04037,469.0,40.0
04070,2500.0,1.0
04070,3000.0,4.0
04070,4500.0,1.0
04506,259.7,1.0
04506,700.7,1.0
04506,739.9,1.0
04506,931.0,1.0
04506,1254.4,1.0
04512,718.2,1.0
04512,790.2,1.0
04524,6940.07,1.0
04524,7916.0,1.0
04524,11704.43,2.0
0452400,4099.98,1.0
04530,44.33,1.0
04552,1.0,396.75
04552,100.0,1.0
04552,230.0,1.0
04552,247.0,1.0
04552,290.0,1.0
0455252,118.79,8.0
0455252,139.0,10.0
0455252,150.0,30.0
0455252,171.0,10.0
04554,390.0,2.0
04554,625.88,1.0
04554,665.0,1.0
04554,1390.0,2.0
04554,4350.0,1.0
04554,4790.0,1.0
0456000,857.0,1.0
0456000,2407.0,1.0
0456000,3877.0,1.0
04566,499.98,2.0
04566,602.88,8.0
04566,609.0,2.0
04566,689.0,2.0
04566,789.99,1.0
04566,3020.0,1.0
0456600,179.0,1.0
0456600,1595.0,2.0
0456600,3344.0,1.0
0456630,602.88,6.0
0456630,771.65,4.0
0456630,931.75,3.0
0456660,639.0,3.0
0457700,11.33,1.0
0457700,17.0,1.0
0457700,31.43,1.0
0457700,45.1,1.0
0457700,585.0,5.0
04578,3.49,6.0
04578,13.42,6.0
04578,16.25,12.0
04578,17.75,3.0
04578,29.36,6.0
04578,33.29,4.0
04578,37.0,14.0
04578,44.24,4.0
04578,52.58,6.0
04578,64.94,1.0
04578,340.0,13.0
04578,350.0,2.0
04578,356.25,2.0
04578,366.25,2.0
04578,399.9,1.0
04578,546.8,1.0
0457800,585.0,5.0
0457800,649.0,1.0
0457800,2878.0,1.0
0457875,374.4,8.0
0457875,418.64,10.0
0457875,585.0,5.0
0457875,597.13,5.0
0457875,6705.4,1.0
04594,290.0,1.0
04594,2137.0,1.0
0505000,0.75,2000.0
0505000,2270.0,1.0
0505000,2700.0,1.0
05060,1.0,3411.4500000000003
05060,6.99,50.0
0506000,102.0,2.0
0506000,125.0,1.0
0506010,198.0,6.0
0506022,198.0,6.0
0506036,400.0,7.0
0508532,331.88,6.0
0508532,333.75,1.0
0508532,398.25,1.0
0508540,1.0,842.75
05216,350.0,10.0
05240,1.0,19.97
05264,100.0,1.0
05264,205.0,2.0
0526400,205.0,2.0
05280,2999.0,1.0
05500,163.87,1.0
05504,8.46,4.0
05504,14.1,1.0
05504,20.21,1.0
05504,33.12,1.0
05504,35.7,1.0
05504,39.9,1.0
05504,48.66,1.0
05504,49.31,2.0
05504,52.0,1.0
05504,73.09,1.0
05504,256.6,1.0
05504,266.0,1.0
05504,271.3,1.0
0550400,18.0,1.0
0550400,28.0,1.0
0550400,33.68,1.0
0550400,149.0,1.0
0550414,163.8,1.0
0550414,197.56,1.0
0550424,150.01,1.0
0550441,108.0,1.0
0550477,21.53,20.0
0550477,44.5,1.0
0550488,77.93,1.0
0550488,87.81,1.0
0550488,119.87,6.0
0550488,164.63,6.0
0550488,325.0,1.0
05505,10.99,75.0
0550820,17.75,180.0
0550825,30.0,650.0
05513,37.0,676.0
05513,46.89,568.0
05513,60.54,26.0
05513,61.25,194.0
05513,77.69,96.0
05513,79.0,66.0
0551320,37.0,400.0
0551320,61.25,104.0
0551330,37.0,2458.0
0551330,42.0,39.0
0551330,44.25,7.0
0551330,46.89,1916.0
0551330,53.58,119.0
0551330,57.54,250.0
0551330,59.79,35.0
0551330,61.25,860.0
0551330,66.25,119.0
0551330,69.93,26.0
0551330,79.0,66.0
05513300001,47.89,81.0
05515,20.5,4.0
05515,25.0,4.0
05515,210.0,2.0
0551556,56.87,10.0
0551556,63.74,22.0
0551556,180.0,1.0
0551556,189.48,4.0
0551556,265.0,4.0
05516,6.75,25.0
05516,20.125,15.0
05516,31.75,40.0
05516,31.96,4.0
05516,32.5,2.0
05516,35.36,2.0
05516,38.1,40.0
05516,43.55,4.0
05516,71.4,4.0
05516,72.15,2.0
05516,92.07,40.0
05516,95.88,4.0
05516,96.85,2.0
05516,210.12,4.0
05516,211.25,2.0
05516,266.7,40.0
05516,349.25,40.0
0551620,6.9,4.0
0551620,10.35,20.0
0551620,27.6,16.0
0551620,31.96,1.0
0551620,32.5,3.0
0551620,34.5,4.0
0551620,46.15,3.0
0551620,62.1,4.0
0551620,69.0,4.0
0551620,71.4,1.0
0551620,72.15,3.0
0551620,95.88,1.0
0551620,96.85,3.0
0551620,210.12,1.0
0551620,211.25,3.0
0551620,217.35,4.0
0551620,328.25,8.0
05521,348.64,2.0
0552111,1.0,911.7
0552129,1.0,895.9300000000001
0552142,1.0,2868.72
0552144,1.0,593.94
0552144,21.0,1.0
0552155,1.0,304.88
0552160,1.0,605.01
0552160,2683.0,1.0
05524,14.0,2.0
0552400,112.55,2.0
05527,24.3,6.0
0552850,9.0,2.0
0553200,15.0,2.0
0553200,28.0,1.0
0553200,30.0,1.0
0553200,106.88,1.0
0553400,977.5,2.0
05536,68.5,4.0
05536,162.7,4.0
05536,214.09,4.0
05537,28.8,20.0
05537,56.7,10.0
05537,1125.0,16.0
0553745,114.0,1.0
05538,61.2,2.0
0554054,1.0,721.4
0554054,559.75,1.0
0554682,104.0,1.0
05548,1.0,188.88
05548,80.83,4.0
0554818,1.0,589.21
0554818,1.2,200.0
0554847,6.88,5.0
0554860,66.35,30.0
0555444,1.0,270854.36
0555444,2.27,5.0
0555444,2.95,20.0
0555444,3.1,20.0
0555444,4.2,12.0
0555444,4.42,5.0
0555444,4.55,30.0
0555444,4.65,40.0
0555444,4.66,468.0
0555444,4.77,122.0
0555444,4.8,20.0
0555444,4.81,8.0
0555444,4.95,62.0
0555444,5.1,514.0
0555444,5.21,5.0
0555444,5.4,33.0
0555444,5.63,17.0
0555444,5.7,46.0
0555444,5.83,4.0
0555444,6.25,2.0
0555444,6.9,12.0
0555444,7.17,5.0
0555444,7.33,30.0
0555444,7.69,30.0
0555444,7.8,6.0
0555444,8.1,8.0
0555444,8.4,26.0
0555444,8.7,82.0
0555444,8.76,20.0
0555444,8.83,2.0
0555444,8.9,60.0
0555444,8.95,18.0
0555444,9.0,21.0
0555444,9.05,30.0
0555444,9.1,10.0
0555444,9.6,20.0
0555444,9.9,95.0
0555444,10.095,6.0
0555444,10.8,24.0
0555444,10.86,46.0
0555444,10.89,82.0
0555444,10.99,30.0
0555444,11.1,20.0
0555444,11.16,6.0
0555444,11.29,4.0
0555444,11.6,145.0
0555444,11.78,6.0
0555444,12.1,80.0
0555444,12.42,2.0
0555444,12.52,6.0
0555444,12.6,4.0
0555444,13.15,16.0
0555444,13.27,2.0
0555444,13.41,38.0
0555444,13.7,1.0
0555444,13.98,7.0
0555444,14.1,4.0
0555444,14.11,16.0
0555444,15.93,40.0
0555444,16.48,20.0
0555444,17.01,5.0
0555444,17.95,4.0
0555444,18.0,5.0
0555444,18.51,20.0
0555444,19.8,4.0
0555444,19.83,1.0
0555444,20.25,1.0
0555444,21.6,30.0
0555444,21.79,2.0
0555444,22.57,8.0
0555444,23.33,2.0
0555444,23.74,2.0
0555444,24.0,10.0
0555444,24.6,18.0
0555444,25.0,1.0
0555444,25.2,2.0
0555444,25.42,200.0
0555444,27.31,50.0
0555444,27.44,1.0
0555444,28.2,20.0
0555444,28.8,6.0
0555444,29.07,1.0
0555444,29.35,5.0
0555444,29.4,18.0
0555444,30.0,10.0
0555444,30.25,6.0
0555444,30.53,169.0
0555444,30.6,14.0
0555444,31.69,3.0
0555444,31.7,5.0
0555444,32.32,35.0
0555444,32.33,100.0
0555444,32.4,250.0
0555444,32.48,75.0
0555444,33.0,5.0
0555444,33.165,118.0
0555444,33.17,30.0
0555444,33.3,61.0
0555444,33.6,12.0
0555444,33.75,5.0
0555444,33.94,3.0
0555444,34.04,202.0
0555444,34.2,10.0
0555444,34.3,216.0
0555444,34.35,102.0
0555444,34.61,15.0
0555444,34.8,50.0
0555444,35.0,1.0
0555444,35.2,4.0
0555444,35.4,21.0
0555444,35.6,1.0
0555444,36.1,6.0
0555444,36.135,680.0
0555444,36.14,10.0
0555444,36.3,5.0
0555444,36.43,1.0
0555444,36.45,4.0
0555444,36.52,3.0
0555444,36.6,22.0
0555444,36.63,105.0
0555444,36.75,70.0
0555444,36.77,50.0
0555444,36.78,20.0
0555444,37.125,29.0
0555444,37.2,153.0
0555444,37.22,25.0
0555444,37.82,3.0
0555444,38.4,8.0
0555444,38.8,6.0
0555444,38.88,100.0
0555444,38.91,6.0
0555444,39.0,18.0
0555444,39.1,20.0
0555444,39.105,346.0
0555444,39.10507,69.0
0555444,39.11,5.0
0555444,39.6,48.0
0555444,40.095,288.0
0555444,40.1,151.0
0555444,40.15,14.0
0555444,40.2,14.0
0555444,40.28,15.0
0555444,40.7,5.0
0555444,41.1,6.0
0555444,41.25,18.0
0555444,41.4,5.0
0555444,42.0,75.0
0555444,42.95,3.0
0555444,43.2,266.0
0555444,43.45,6.0
0555444,43.8,70.0
0555444,44.55,2.0
